0	157	{}
0	413	{}
0	652	{}
0	530	{}
0	121	{}
1	64	{}
1	573	{}
1	678	{}
1	7	{}
1	602	{}
1	107	{}
2	600	{}
2	246	{}
2	933	{}
2	125	{}
2	510	{}
2	132	{}
3	277	{}
3	470	{}
3	611	{}
4	833	{}
4	721	{}
4	466	{}
4	711	{}
4	181	{}
4	195	{}
4	59	{}
4	817	{}
4	221	{}
4	811	{}
4	952	{}
4	14	{}
4	903	{}
4	568	{}
4	465	{}
4	876	{}
4	836	{}
4	436	{}
4	298	{}
4	777	{}
4	733	{}
4	724	{}
4	432	{}
4	4	{}
4	479	{}
4	295	{}
4	736	{}
4	834	{}
4	756	{}
4	204	{}
4	660	{}
4	584	{}
4	340	{}
5	966	{}
5	164	{}
6	366	{}
6	947	{}
6	418	{}
6	87	{}
6	846	{}
6	423	{}
6	442	{}
7	191	{}
7	501	{}
7	8	{}
7	97	{}
7	211	{}
7	918	{}
8	583	{}
8	524	{}
8	70	{}
8	619	{}
8	122	{}
8	456	{}
9	537	{}
9	154	{}
9	561	{}
9	240	{}
9	386	{}
9	227	{}
9	921	{}
9	741	{}
9	44	{}
9	626	{}
10	75	{}
10	656	{}
10	117	{}
10	822	{}
10	993	{}
11	73	{}
11	573	{}
11	524	{}
11	52	{}
11	771	{}
12	973	{}
12	313	{}
12	572	{}
12	75	{}
12	861	{}
12	358	{}
13	205	{}
13	606	{}
13	284	{}
14	595	{}
14	218	{}
14	764	{}
15	363	{}
15	524	{}
15	980	{}
15	407	{}
15	935	{}
16	524	{}
16	39	{}
16	501	{}
17	943	{}
17	105	{}
17	360	{}
17	714	{}
18	224	{}
18	140	{}
18	491	{}
18	409	{}
18	531	{}
18	699	{}
18	362	{}
18	942	{}
19	409	{}
19	720	{}
19	857	{}
19	592	{}
19	988	{}
19	991	{}
19	19	{}
19	42	{}
19	743	{}
19	359	{}
20	913	{}
20	46	{}
20	45	{}
20	442	{}
21	196	{}
21	195	{}
22	334	{}
22	935	{}
23	566	{}
23	576	{}
24	345	{}
24	264	{}
24	243	{}
24	590	{}
24	942	{}
25	738	{}
25	350	{}
25	250	{}
26	499	{}
26	452	{}
27	341	{}
27	249	{}
27	91	{}
27	97	{}
27	200	{}
28	28	{}
28	889	{}
28	786	{}
28	363	{}
28	926	{}
28	423	{}
28	442	{}
29	379	{}
29	395	{}
29	485	{}
30	739	{}
30	834	{}
30	307	{}
30	763	{}
30	764	{}
30	448	{}
31	589	{}
31	185	{}
31	607	{}
31	617	{}
31	306	{}
31	315	{}
32	503	{}
32	74	{}
32	617	{}
32	203	{}
33	155	{}
33	478	{}
33	886	{}
33	132	{}
34	888	{}
34	533	{}
34	244	{}
34	787	{}
34	363	{}
34	978	{}
35	719	{}
35	175	{}
35	73	{}
35	149	{}
36	465	{}
36	369	{}
36	739	{}
36	764	{}
37	466	{}
37	353	{}
37	764	{}
37	843	{}
37	971	{}
38	676	{}
38	709	{}
38	551	{}
38	73	{}
39	202	{}
40	824	{}
40	258	{}
40	561	{}
40	94	{}
40	681	{}
40	206	{}
40	942	{}
41	907	{}
41	380	{}
41	720	{}
42	409	{}
42	425	{}
43	323	{}
43	796	{}
43	298	{}
43	836	{}
43	721	{}
43	764	{}
43	383	{}
44	143	{}
44	982	{}
44	483	{}
44	250	{}
44	907	{}
44	635	{}
44	743	{}
44	475	{}
44	128	{}
44	720	{}
44	330	{}
44	511	{}
44	955	{}
44	134	{}
44	312	{}
44	362	{}
44	991	{}
45	256	{}
45	990	{}
45	505	{}
46	86	{}
47	745	{}
47	831	{}
47	93	{}
47	629	{}
47	166	{}
48	673	{}
48	593	{}
48	73	{}
49	536	{}
49	201	{}
49	693	{}
49	831	{}
50	789	{}
50	615	{}
50	117	{}
50	192	{}
51	573	{}
51	577	{}
52	104	{}
52	929	{}
53	874	{}
53	880	{}
53	340	{}
54	526	{}
54	642	{}
54	73	{}
54	593	{}
54	679	{}
54	803	{}
54	464	{}
55	422	{}
55	106	{}
55	737	{}
56	622	{}
56	240	{}
56	695	{}
56	697	{}
57	531	{}
57	521	{}
58	522	{}
58	596	{}
58	976	{}
59	512	{}
59	195	{}
59	731	{}
59	764	{}
59	997	{}
60	412	{}
60	329	{}
61	71	{}
61	787	{}
61	598	{}
61	773	{}
62	304	{}
62	257	{}
62	155	{}
62	90	{}
62	621	{}
63	667	{}
63	553	{}
64	73	{}
65	963	{}
65	251	{}
65	407	{}
66	636	{}
66	741	{}
66	814	{}
66	166	{}
66	201	{}
66	813	{}
66	597	{}
66	675	{}
66	375	{}
66	96	{}
66	115	{}
67	523	{}
67	228	{}
67	590	{}
67	621	{}
68	612	{}
68	962	{}
68	332	{}
69	155	{}
69	828	{}
69	621	{}
69	132	{}
70	527	{}
70	602	{}
70	97	{}
70	290	{}
71	950	{}
72	694	{}
72	99	{}
72	109	{}
72	347	{}
72	482	{}
73	299	{}
73	538	{}
73	152	{}
73	631	{}
73	582	{}
73	388	{}
73	705	{}
73	692	{}
73	324	{}
73	520	{}
73	780	{}
73	804	{}
73	742	{}
73	994	{}
73	208	{}
73	855	{}
73	875	{}
73	927	{}
73	339	{}
73	867	{}
73	367	{}
73	305	{}
73	642	{}
73	808	{}
73	669	{}
73	149	{}
73	555	{}
73	341	{}
73	129	{}
73	261	{}
73	318	{}
73	175	{}
73	262	{}
73	613	{}
73	679	{}
73	464	{}
73	955	{}
73	156	{}
73	293	{}
73	593	{}
73	892	{}
73	446	{}
73	236	{}
73	770	{}
73	344	{}
73	748	{}
73	672	{}
73	496	{}
73	630	{}
73	408	{}
73	184	{}
73	509	{}
73	487	{}
73	525	{}
73	458	{}
73	118	{}
73	189	{}
73	665	{}
73	292	{}
73	819	{}
73	839	{}
73	391	{}
73	959	{}
73	514	{}
73	213	{}
73	480	{}
73	234	{}
73	661	{}
73	794	{}
73	655	{}
73	618	{}
73	167	{}
73	585	{}
73	309	{}
73	704	{}
73	255	{}
73	190	{}
73	765	{}
73	865	{}
73	719	{}
73	883	{}
73	835	{}
73	526	{}
73	351	{}
73	534	{}
73	751	{}
73	803	{}
73	441	{}
73	728	{}
73	73	{}
73	259	{}
73	247	{}
73	603	{}
73	326	{}
73	718	{}
73	212	{}
73	649	{}
73	901	{}
73	385	{}
73	160	{}
73	569	{}
73	378	{}
73	746	{}
73	779	{}
73	871	{}
73	177	{}
73	393	{}
73	79	{}
73	153	{}
73	589	{}
73	944	{}
73	435	{}
73	795	{}
73	95	{}
73	285	{}
73	494	{}
73	894	{}
73	646	{}
73	158	{}
73	908	{}
73	513	{}
73	673	{}
73	287	{}
73	198	{}
73	382	{}
73	372	{}
73	144	{}
73	142	{}
73	147	{}
73	404	{}
73	676	{}
73	180	{}
73	165	{}
73	709	{}
73	294	{}
73	809	{}
73	183	{}
73	903	{}
73	364	{}
73	283	{}
73	77	{}
73	566	{}
73	418	{}
73	740	{}
73	594	{}
73	397	{}
73	279	{}
73	722	{}
73	886	{}
73	308	{}
74	269	{}
75	893	{}
75	651	{}
75	938	{}
76	423	{}
76	758	{}
76	947	{}
76	784	{}
76	84	{}
77	932	{}
77	611	{}
77	949	{}
78	950	{}
78	600	{}
78	629	{}
78	252	{}
78	268	{}
78	831	{}
79	585	{}
79	883	{}
80	417	{}
80	316	{}
80	461	{}
80	429	{}
80	82	{}
81	201	{}
81	612	{}
81	364	{}
82	912	{}
83	724	{}
83	903	{}
83	558	{}
83	204	{}
83	369	{}
83	300	{}
83	196	{}
83	785	{}
83	716	{}
84	518	{}
84	326	{}
85	851	{}
85	896	{}
85	786	{}
85	447	{}
86	377	{}
86	680	{}
86	450	{}
86	998	{}
86	360	{}
86	418	{}
86	420	{}
86	238	{}
86	447	{}
87	773	{}
87	772	{}
87	505	{}
88	824	{}
88	766	{}
88	621	{}
88	623	{}
89	599	{}
89	253	{}
89	791	{}
90	523	{}
90	797	{}
90	841	{}
90	621	{}
91	793	{}
91	191	{}
92	271	{}
92	348	{}
92	722	{}
93	752	{}
93	268	{}
93	574	{}
93	745	{}
93	214	{}
93	274	{}
93	660	{}
93	171	{}
93	282	{}
93	831	{}
93	950	{}
94	409	{}
94	821	{}
94	362	{}
94	315	{}
95	571	{}
95	865	{}
95	929	{}
96	239	{}
96	813	{}
96	199	{}
96	453	{}
97	104	{}
97	701	{}
97	265	{}
98	597	{}
98	660	{}
98	274	{}
98	698	{}
98	813	{}
98	453	{}
99	539	{}
100	531	{}
100	397	{}
100	273	{}
100	409	{}
100	925	{}
100	626	{}
100	100	{}
100	872	{}
100	715	{}
100	138	{}
100	942	{}
101	785	{}
101	859	{}
101	502	{}
101	185	{}
101	818	{}
101	870	{}
102	575	{}
102	699	{}
102	291	{}
103	720	{}
103	942	{}
104	963	{}
105	223	{}
105	505	{}
106	238	{}
107	407	{}
107	641	{}
107	929	{}
107	960	{}
108	233	{}
108	510	{}
108	199	{}
109	885	{}
109	449	{}
110	615	{}
110	938	{}
111	845	{}
111	439	{}
111	827	{}
111	315	{}
111	463	{}
112	555	{}
112	184	{}
112	326	{}
112	944	{}
113	521	{}
113	325	{}
113	206	{}
113	857	{}
113	882	{}
113	942	{}
114	610	{}
114	543	{}
114	258	{}
114	380	{}
115	130	{}
116	537	{}
116	143	{}
117	429	{}
117	604	{}
117	973	{}
117	482	{}
118	582	{}
118	177	{}
118	287	{}
118	902	{}
119	540	{}
119	424	{}
120	708	{}
120	847	{}
120	159	{}
120	639	{}
120	645	{}
121	999	{}
121	757	{}
121	178	{}
121	250	{}
121	637	{}
121	650	{}
121	696	{}
122	267	{}
122	577	{}
123	199	{}
123	745	{}
124	634	{}
124	802	{}
124	648	{}
125	675	{}
126	519	{}
126	561	{}
126	362	{}
127	838	{}
127	575	{}
127	173	{}
128	774	{}
128	644	{}
128	215	{}
128	222	{}
129	589	{}
129	309	{}
129	326	{}
130	837	{}
130	601	{}
130	831	{}
130	453	{}
131	833	{}
131	884	{}
131	409	{}
131	434	{}
132	783	{}
132	828	{}
132	621	{}
132	565	{}
132	364	{}
133	632	{}
133	703	{}
134	982	{}
134	575	{}
135	627	{}
135	276	{}
136	684	{}
136	136	{}
136	139	{}
136	802	{}
136	303	{}
137	635	{}
137	535	{}
137	753	{}
138	650	{}
138	708	{}
138	230	{}
138	277	{}
138	303	{}
139	188	{}
139	229	{}
140	222	{}
140	521	{}
140	996	{}
141	495	{}
141	286	{}
141	946	{}
141	438	{}
142	236	{}
142	661	{}
142	318	{}
144	612	{}
145	805	{}
145	874	{}
145	810	{}
145	890	{}
146	561	{}
146	622	{}
147	520	{}
147	262	{}
148	694	{}
148	519	{}
148	312	{}
148	206	{}
150	795	{}
150	458	{}
151	330	{}
151	584	{}
152	179	{}
152	959	{}
152	665	{}
152	190	{}
152	728	{}
152	994	{}
153	250	{}
153	555	{}
153	589	{}
154	517	{}
154	747	{}
154	821	{}
154	942	{}
155	824	{}
155	841	{}
155	723	{}
156	630	{}
156	692	{}
156	339	{}
156	883	{}
157	634	{}
157	667	{}
157	488	{}
157	707	{}
158	494	{}
158	341	{}
