0	30617	{}
0	18262	{}
0	25188	{}
0	40158	{}
1	12872	{}
1	6639	{}
1	36526	{}
1	14858	{}
1	2042	{}
2	453	{}
2	34747	{}
2	22334	{}
2	20024	{}
2	15663	{}
2	49529	{}
3	17217	{}
3	24161	{}
3	8712	{}
3	25119	{}
4	48685	{}
4	18096	{}
4	36973	{}
4	48303	{}
4	30359	{}
4	36217	{}
4	17543	{}
4	46181	{}
4	22249	{}
4	40776	{}
4	20698	{}
4	6871	{}
4	28874	{}
4	20105	{}
4	28497	{}
4	49831	{}
4	37070	{}
4	17734	{}
4	21321	{}
4	2958	{}
4	16201	{}
4	9408	{}
4	20430	{}
4	44638	{}
4	31374	{}
4	6201	{}
4	26103	{}
4	24840	{}
4	17192	{}
4	3809	{}
4	16299	{}
4	24996	{}
4	8469	{}
4	20157	{}
4	15080	{}
4	26939	{}
5	23189	{}
5	38493	{}
5	18445	{}
5	821	{}
6	24726	{}
6	38355	{}
6	18948	{}
6	31779	{}
7	13340	{}
7	16903	{}
7	38496	{}
7	6674	{}
7	45489	{}
8	31447	{}
8	41053	{}
8	41105	{}
9	39668	{}
9	14597	{}
9	18420	{}
9	42391	{}
9	21802	{}
9	4087	{}
9	31470	{}
9	12531	{}
9	48656	{}
9	20054	{}
9	9991	{}
10	49591	{}
10	4752	{}
10	4655	{}
11	40053	{}
11	12666	{}
11	28180	{}
11	7747	{}
11	42057	{}
11	18117	{}
12	38850	{}
12	33228	{}
12	17445	{}
12	30249	{}
12	38061	{}
12	23318	{}
12	47561	{}
13	32565	{}
13	43190	{}
14	39609	{}
14	41732	{}
14	30636	{}
14	17020	{}
14	24753	{}
14	15802	{}
15	41128	{}
15	49361	{}
15	26390	{}
15	46346	{}
15	6676	{}
15	1179	{}
15	3861	{}
16	15221	{}
16	797	{}
16	38223	{}
16	33368	{}
16	36860	{}
17	5635	{}
17	10253	{}
17	4940	{}
17	45128	{}
17	32215	{}
18	14956	{}
18	17070	{}
18	5377	{}
18	5794	{}
18	47988	{}
18	18020	{}
18	30376	{}
19	28954	{}
19	24287	{}
19	23752	{}
19	44420	{}
19	24751	{}
19	21786	{}
19	43269	{}
19	2798	{}
19	31929	{}
19	8087	{}
20	39115	{}
20	5631	{}
20	22103	{}
20	43620	{}
21	23232	{}
21	39607	{}
21	49660	{}
21	31541	{}
22	478	{}
22	6149	{}
22	46617	{}
23	593	{}
23	46934	{}
24	15217	{}
24	45153	{}
24	4061	{}
24	8920	{}
24	48266	{}
24	39383	{}
25	2349	{}
25	39771	{}
25	31262	{}
26	12258	{}
26	15049	{}
26	43172	{}
27	15890	{}
27	7676	{}
27	31614	{}
28	7143	{}
28	35416	{}
28	37581	{}
29	5635	{}
29	2214	{}
30	26749	{}
30	27508	{}
30	21834	{}
30	8838	{}
30	5517	{}
31	21473	{}
31	6735	{}
31	31720	{}
31	37367	{}
32	16904	{}
32	13195	{}
32	45321	{}
32	2982	{}
33	5850	{}
33	41382	{}
33	7088	{}
33	42048	{}
33	14462	{}
33	37594	{}
33	42423	{}
34	46508	{}
34	4496	{}
34	36564	{}
34	18269	{}
35	3564	{}
35	23365	{}
35	8228	{}
35	21476	{}
36	33286	{}
36	35631	{}
36	6862	{}
36	5939	{}
36	19317	{}
37	26893	{}
37	12963	{}
37	17474	{}
37	33170	{}
38	24129	{}
38	28659	{}
38	5696	{}
38	1646	{}
38	23158	{}
38	32083	{}
38	39836	{}
39	26644	{}
39	3749	{}
39	10905	{}
39	2830	{}
40	40	{}
40	12630	{}
40	43896	{}
41	7477	{}
41	8631	{}
41	19042	{}
41	41165	{}
42	35906	{}
42	41393	{}
42	41132	{}
43	40822	{}
43	38648	{}
43	5876	{}
43	18106	{}
43	26328	{}
43	19201	{}
43	41502	{}
44	28206	{}
44	33502	{}
44	20373	{}
44	34969	{}
44	42342	{}
44	40316	{}
44	32787	{}
44	44	{}
44	18378	{}
44	29199	{}
44	29981	{}
44	44025	{}
44	2224	{}
44	17471	{}
45	12324	{}
45	26920	{}
45	45	{}
46	36444	{}
46	20338	{}
46	30329	{}
46	40853	{}
46	9712	{}
46	43109	{}
47	28696	{}
47	26793	{}
47	47752	{}
48	28739	{}
48	23768	{}
48	73	{}
48	21418	{}
49	267	{}
49	11285	{}
49	5440	{}
50	3088	{}
50	35514	{}
50	38460	{}
50	29786	{}
50	21350	{}
51	33282	{}
51	12863	{}
52	41089	{}
52	20704	{}
52	39188	{}
53	151	{}
53	38969	{}
53	14178	{}
53	17476	{}
53	40129	{}
53	18820	{}
54	36542	{}
54	726	{}
54	2106	{}
55	17433	{}
55	32041	{}
56	17929	{}
56	3550	{}
56	25307	{}
57	27702	{}
57	35901	{}
57	7405	{}
57	20357	{}
57	44460	{}
57	43479	{}
58	37420	{}
58	40559	{}
58	13379	{}
59	16415	{}
59	17963	{}
59	19534	{}
60	20100	{}
60	34114	{}
60	40608	{}
61	31051	{}
61	45134	{}
61	33829	{}
61	42772	{}
61	8832	{}
62	41819	{}
62	7309	{}
62	39385	{}
62	6550	{}
63	35062	{}
63	1876	{}
64	46629	{}
64	33327	{}
65	40483	{}
65	21267	{}
65	45879	{}
65	13646	{}
65	48018	{}
66	1543	{}
66	42977	{}
66	17352	{}
66	5111	{}
66	3448	{}
66	16965	{}
66	46635	{}
66	27122	{}
66	42216	{}
66	27627	{}
67	21002	{}
67	581	{}
67	48632	{}
67	41332	{}
68	26626	{}
68	12322	{}
68	11436	{}
68	42475	{}
69	32682	{}
69	47393	{}
69	42948	{}
70	34816	{}
70	13848	{}
70	14375	{}
71	29764	{}
71	49150	{}
71	30805	{}
71	47848	{}
72	21041	{}
72	18396	{}
72	19663	{}
73	41468	{}
73	46933	{}
73	1819	{}
73	42333	{}
73	46422	{}
73	20819	{}
73	23296	{}
73	48978	{}
73	6113	{}
73	39782	{}
73	25103	{}
73	20515	{}
73	19371	{}
73	29436	{}
73	30707	{}
73	11725	{}
73	42419	{}
73	20742	{}
73	8554	{}
73	44832	{}
